id,created_at,text,retweet_count,favorite_count,media_count
856078342394699777,2017-04-23 09:32:36,boy bye,0,0,0
855708601750519809,2017-04-22 09:03:23,aw this weather 😍,0,0,0
855543242250739712,2017-04-21 22:06:18,gutted Freddie has left hollyoaks☹️☹️☹️☹️,0,1,0
855511110505701378,2017-04-21 19:58:38,excited for tomorrow night with the gals 🤗,0,0,0
855445167842709506,2017-04-21 15:36:36,RT @annafrater: Literally the queen of pushing people away lol,43,0,0
855339001531596800,2017-04-21 08:34:44,I'd honestly love to be able to do what @jamie_genevieve does😩😍 goals in life🙋🏼,0,0,0
855154003822473216,2017-04-20 20:19:37,just want the new season of stranger things to come out already,0,2,0
855116338477576193,2017-04-20 17:49:57,rly just want a wee black pug called simba,0,0,0
855076377284005889,2017-04-20 15:11:09,oh god 🤦🏼‍♀️ https://t.co/8VN33bujfy,0,0,1
855058143541211140,2017-04-20 13:58:42,Discussions at the water cooler and chat conversations online ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
854917042650193920,2017-04-20 04:38:01,"could do with a wee back, neck n shoulder massage",0,0,0
854836396871356417,2017-04-19 23:17:33,can't sleep n I'm up in less than 5 hours for work 🤗,0,1,0
854829985630232578,2017-04-19 22:52:05,okay maybe I shouldn't jump to conclusions that quickly,1,2,0
854705389488803840,2017-04-19 14:36:59,and if you hurt me well that okay baby only words bleed,0,0,0
854696495639142400,2017-04-19 14:01:38,okay so the first episode of pretty little liars was shite,0,1,0
854696294631129088,2017-04-19 14:00:50,"Thankfully, you can already see how your life is improving in ... More for Cancer https://t.co/8Mbauze6HK",0,0,0
854664268737900544,2017-04-19 11:53:35,"canmy believe I've just woke up, what a lazy bastard",0,2,0
854467949645746180,2017-04-18 22:53:29,honestly breaks my heart to see my closest friends upset☹️,0,2,0
854456923114090496,2017-04-18 22:09:40,folk actual need their heed looking at like,0,2,0
854442678557302784,2017-04-18 21:13:04,need to pull my finger out my arse n start doing some exercise before I turn a fat wee cunt,0,3,0
854399550630526976,2017-04-18 18:21:41,2 happy to be off Saturday and Sunday 👻,0,1,0
854333563038191618,2017-04-18 13:59:28,You're almost certain that someone is secretly trying to contr... More for Cancer https://t.co/8Mbauze6HK,0,0,0
854075470639497216,2017-04-17 20:53:54,unreal😍 https://t.co/JO6ld0vIzO,0,1,1
854057027634704384,2017-04-17 19:40:37,Monday depression 🤗,0,0,0
853876613095804928,2017-04-17 07:43:43,moody n tired,4,6,0
853576583986237441,2017-04-16 11:51:30,"@Sarahgreene04 you asked him if he wanted your id he was like ""em yeah okay"" hahahahha",0,0,0
853576369518907393,2017-04-16 11:50:39,@Sarahgreene04 like what even hahahahah,0,0,0
853575231910404100,2017-04-16 11:46:08,mind that time I got id'd at the bar in the venue last night hahahahah,0,0,0
853569457846972417,2017-04-16 11:23:11,@Sarahgreene04 hahahahahaha,0,0,0
853569354272837632,2017-04-16 11:22:47,@Sarahgreene04 probs to same people hahahahahaha,0,0,0
853569084830699520,2017-04-16 11:21:43,@Sarahgreene04 This group of people had guitars and you started singing Galway girl to them hahahahahaha,0,1,0
853568909559156737,2017-04-16 11:21:01,@Sarahgreene04 aye we lost Brenna and Elle hahahaha,0,0,0
853568775186153472,2017-04-16 11:20:29,@Sarahgreene04 aw it was geed promise,0,0,0
853568658450284544,2017-04-16 11:20:01,@Sarahgreene04 Shut up do you no remember,0,0,0
853568062016061440,2017-04-16 11:17:39,"@Sarahgreene04 cause me n you were busking, I'm still not over that hahahahahaha",0,1,0
853563429109592065,2017-04-16 10:59:14,aw I make myself proud,0,0,0
853448698201767936,2017-04-16 03:23:20,highlight of ma night was me n Sarah busking outside the venue,1,2,0
853343973947191302,2017-04-15 20:27:12,Ordering food for drunk me to come home n eat later hehe,0,0,0
853171445601579009,2017-04-15 09:01:38,can't be fucked with working a 9 hour shift on a bloody Saturday 🙄🤗,0,0,0
853166228743090178,2017-04-15 08:40:54,see Ed Sheeran tomorrow though 😃😃,0,0,0
853163574570733568,2017-04-15 08:30:21,@Sarahgreene04 😈😈,0,0,0
853160663971237890,2017-04-15 08:18:47,dunno if I'm ready for how rough I'm gonna feel tomorrow,0,2,0
853001177340018688,2017-04-14 21:45:03,feels so geed letting your hair down after it's been up in a tight bobble all day,0,0,0
852831322800128002,2017-04-14 10:30:06,@courtneybrown_9 legit was,0,0,0
852830958772404224,2017-04-14 10:28:40,@courtneybrown_9 made my night 😂,0,0,0
852809275587964928,2017-04-14 09:02:30,don't even know him but he made my night https://t.co/dddf1gCyjl,0,7,1
852720948650401792,2017-04-14 03:11:31,still not over an Irish man singing n dancing to Galway girl with me in the street tonight 😂😩😍,0,0,0
852633997830221825,2017-04-13 21:26:00,thirsty Thursdays 👅,0,0,0
852615454732333056,2017-04-13 20:12:19,"we at the hotel, motel, holiday inn",0,1,0
852521618962210817,2017-04-13 13:59:27,Something is about to shift in your community or professional ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
852105755591401474,2017-04-12 10:26:58,84 days until I'll be in the sun 🤗,0,0,0
851929460647579649,2017-04-11 22:46:26,walked 7.3 miles today and I'm fucking shattered,0,1,0
851851254129184768,2017-04-11 17:35:40,Supposed to be going out thursday and Saturday and I have £21 in my bank🤗,0,0,0
851851055533088768,2017-04-11 17:34:52,@maxwell_reece Thought I'd go for the double whammy,0,1,0
851850498877657090,2017-04-11 17:32:40,"Ever just see someone and think ""ew""",0,0,0
851358158513741824,2017-04-10 08:56:17,working every day till Sunday. Kill me now🙂🤗,0,0,0
851187160195756033,2017-04-09 21:36:47,Js want a cream egg mcflurry from McDonald's,0,0,0
851158497945321473,2017-04-09 19:42:54,cracked the screen on my phone 🙃🙃🙃,0,0,0
851154761151893504,2017-04-09 19:28:03,@Sarahgreene04 Oh good,0,0,0
851153498741891075,2017-04-09 19:23:02,@Sarahgreene04 Why? Is she okay?,0,0,0
851105242032865280,2017-04-09 16:11:17,"13 reasons why shows how powerful some words are. You never know what goes on in other people's heads, think before you say/do anything🙅🏼",0,0,0
851091730967531520,2017-04-09 15:17:35,honestly baffles me how people can go out every weekend and no even have a job??,0,1,0
851088859391807490,2017-04-09 15:06:11,@Sarahgreene04 me too hehe,0,0,0
851088653233389568,2017-04-09 15:05:22,@Sarahgreene04 You's should too 😁,0,0,0
851085738414403588,2017-04-09 14:53:47,too buzzing that it's only a week until Ed Sheeran😁😁😁😁😁😁😁😁,0,1,0
851085182182580224,2017-04-09 14:51:34,cannot wait for a cheeky wee Thursday sesh👅,2,0,0
851070361672314880,2017-04-09 13:52:41,13 reasons why has got me so emotional 😩,0,0,0
851036282004361217,2017-04-09 11:37:15,sucks to be you,0,0,0
850789722960089088,2017-04-08 19:17:31,actually excited to have an early night🙆🏼,0,0,0
850709052455649280,2017-04-08 13:56:58,You are determined to do everything you can to accomplish your... More for Cancer https://t.co/8Mbauze6HK,0,0,0
850686995324174337,2017-04-08 12:29:19,swear it's only ever sunny when I'm working 🤗,0,2,0
850602735875633152,2017-04-08 06:54:30,can't wait for 5 so I can come cuddle back in to bed 😴😴,0,0,0
850296177048383488,2017-04-07 10:36:21,@Sarahgreene04 @brennafeenanxx Sad😞 we do it again n I'll defo come,0,1,0
850294033490554884,2017-04-07 10:27:49,@brennafeenanxx True,0,0,0
850109497439924228,2017-04-06 22:14:33,get so jealous of cute couples. so bored of being lonely 🤷🏼‍♀️,1,8,0
850109253587226624,2017-04-06 22:13:34,nothing beats being cosy as fuck in bed watching Harry Potter n cuddling ma cat,0,1,0
850062329609953281,2017-04-06 19:07:07,"love seeing a wee robin in my garden every day, always know someone precious is about✨",0,2,0
850060984328781824,2017-04-06 19:01:46,when a was thirteen a had ma first love,0,0,0
849701225037803520,2017-04-05 19:12:13,so tempted to watch my mad fat diary again,0,0,0
849679218954973190,2017-04-05 17:44:46,@Marty_GShore is too sexy with glasses on😍🔥,0,0,0
849654957129203713,2017-04-05 16:08:22,love my flowery glasses 🌺🌸,0,0,0
849505741878824960,2017-04-05 06:15:26,you know it's gonna be a bad day when you snooze about 5 alarms,0,0,0
849371792347213824,2017-04-04 21:23:10,being tired n hungry is not a good combination,0,0,0
849370945659842562,2017-04-04 21:19:48,@brennafeenanxx 💛💜💛💜,0,1,0
849260832601001985,2017-04-04 14:02:15,A quick and easy way to stabilize your mood swings is to relen... More for Cancer https://t.co/8Mbauze6HK,0,0,0
848991407889162240,2017-04-03 20:11:39,13 days till Ed Sheeran😁😁,0,0,0
848962829193498624,2017-04-03 18:18:06,"had a Nando's and a Toby carvery today, probably put on about 10 stone",0,0,0
848580089570897920,2017-04-02 16:57:13,Could sleep for a year,0,0,0
848557137525702657,2017-04-02 15:26:01,Bend n snap,0,0,0
848458154614640641,2017-04-02 08:52:42,Rough,0,0,0
848215637776314369,2017-04-01 16:49:01,@Sarahgreene04 We plan something soon🙏🏼,0,1,0
848215297580552194,2017-04-01 16:47:40,@Sarahgreene04 😭,0,0,0
848215161353711617,2017-04-01 16:47:08,@Sarahgreene04 You not?,0,0,0
848214371134263296,2017-04-01 16:43:59,@Sarahgreene04 oh aye 😈,0,2,0
848213749123121155,2017-04-01 16:41:31,pass me the alcohol xo,0,2,0
847929600571297793,2017-03-31 21:52:25,refuse to believe that ste killed Amy,0,2,0
847676775547019264,2017-03-31 05:07:47,LOVE PAY DAY ❤️💛💚💙💜🖤,0,0,0
847577046582734848,2017-03-30 22:31:29,find the noise of rain so therapeutic🙆🏼,0,5,0
847376345541758980,2017-03-30 09:13:58,kickstarts by example will always be an absolute tune,0,1,0
847186422025072641,2017-03-29 20:39:17,gave in and got a McDonald's to no even win anything 😒,0,0,0
846962454139686912,2017-03-29 05:49:19,feels like the longest week ever😴,0,0,0
846739491721285632,2017-03-28 15:03:21,nap time,0,0,0
846739432749383680,2017-03-28 15:03:07,@Sarahgreene04 Hahahaha touché,0,1,0
846723872854441985,2017-03-28 14:01:17,"You want nothing but the essentials today, because you're unwi... More for Cancer https://t.co/8Mbauze6HK",0,0,0
846669908305985536,2017-03-28 10:26:51,daftys right left and centre,0,0,0
846595192761323520,2017-03-28 05:29:57,and it really makes me wonder if I ever gave a fuck about you,0,0,0
846478825152266240,2017-03-27 21:47:33,the fact my alarm is set for 5am to go to work breaks my heart💔,0,0,0
846470397356904450,2017-03-27 21:14:04,aw get me on a plane to a sunny place,0,2,0
846121279824580608,2017-03-26 22:06:47,RT @GymKardashian: When McDonald's bring monopoly back before summer: https://t.co/GQOeAcWnwy,7089,0,1
846095532233838592,2017-03-26 20:24:29,"I'm never sour, I'm just smokin' somethin' much louder",0,1,0
846062615436677121,2017-03-26 18:13:41,had about 5 breakdowns at work today.. life is sweeeet👌🏼,0,0,0
846039476409450496,2017-03-26 16:41:44,folk fucking piss me off,0,0,0
845999118631657477,2017-03-26 14:01:22,New information on the job front may make you second guess you... More for Cancer https://t.co/8Mbauze6HK,0,0,0
845923196553625602,2017-03-26 08:59:41,great start to the day finding my cat being sick on my cream carpet🙂🙃,0,0,0
845799385522950150,2017-03-26 00:47:42,what even is sleep😩,0,0,0
845783838311763968,2017-03-25 23:45:55,Cheesy pop is just the best,0,0,0
845776177952378880,2017-03-25 23:15:29,flat toned tummy please 🙄🙏🏼,0,2,0
845751594566275072,2017-03-25 21:37:48,It's Chico time,0,1,0
845732735834566656,2017-03-25 20:22:51,so excited to decorate my room 😁,0,0,0
845637175966253056,2017-03-25 14:03:08,You want to make the very most of your aptitudes and leave a g... More for Cancer https://t.co/8Mbauze6HK,0,0,0
845616351251238912,2017-03-25 12:40:23,@EllleWood I canny,0,0,0
845610147573633025,2017-03-25 12:15:44,suns putting me in the mood to bevy but I canny 🙃🙂🙃🙂🙃,0,0,0
845595515811180544,2017-03-25 11:17:36,such a beaut day🌞,0,2,0
845398752584224769,2017-03-24 22:15:44,"got a Chinese and couldn't even eat it, what the fucks gan on",0,0,0
845398452204916736,2017-03-24 22:14:32,can't wait to start feeling better😩,0,0,0
845369235610259456,2017-03-24 20:18:26,and all the girlies say I'm pretty fly for a white guy,0,0,0
845236571427233792,2017-03-24 11:31:17,so jealous of people getting paid today I still have another week to wait😩,0,0,0
844930626193121280,2017-03-23 15:15:33,really just want a Chinese,0,1,0
844788550704947201,2017-03-23 05:51:00,nothing beats a wee cup of tea when your feeling pure shite,0,1,0
844682974578794496,2017-03-22 22:51:29,rly wanna eat healthy put McDonalds monopoly is back😩😅,0,0,0
844678882355806208,2017-03-22 22:35:13,Joke tired😴,0,0,0
844651642146426880,2017-03-22 20:46:59,"too class when one of your ""best pals"" is nice to your face but bitches behind your back😌",0,0,0
844605099666280448,2017-03-22 17:42:02,BBQ sauce is the best👅,0,0,0
844536369749938178,2017-03-22 13:08:55,play that funky music white boyyyyyy,0,1,0
844337367674769409,2017-03-21 23:58:10,Zahida is hilarious 😂 #EXOTB,0,1,0
844171498294296576,2017-03-21 12:59:03,just seen a wee bumble bee for the first time this year🐝,0,0,0
844145940655169537,2017-03-21 11:17:30,love how me and my sister have matching tattoos 👭💛,0,1,0
843824086518177793,2017-03-20 13:58:34,You're ready to steel your nerves and go after your ambitions ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
843809623882784769,2017-03-20 13:01:06,wish I had the money to book loads of holidays to get away from here 😴,0,0,0
843557795626663937,2017-03-19 20:20:25,@courtneybrown_9 Oh I know💔,0,0,0
843557291051880449,2017-03-19 20:18:25,My sisters keeper never fails to break my heart😭,0,1,0
843461488845103104,2017-03-19 13:57:44,Nothing is quite to scale today as menial tasks seem to grow t... More for Cancer https://t.co/8Mbauze6HK,0,0,0
842791758975197185,2017-03-17 17:36:28,"there's a girl there's a girl there's a girl there's a girl, and she's down by the river",0,0,0
842736556142022656,2017-03-17 13:57:06,You may be stretched to your emotional limits and it appears l... More for Cancer https://t.co/8Mbauze6HK,0,0,0
842678734406799362,2017-03-17 10:07:21,wait maybe two years ago🤔,0,1,0
842678533881257985,2017-03-17 10:06:33,find it hard to believe that I left school nearly three years ago😅,0,0,0
842501198708203524,2017-03-16 22:21:53,hate hate hate hate hate you,0,0,0
842437334020849664,2017-03-16 18:08:06,beach body now pls?,0,2,0
842367037083123712,2017-03-16 13:28:46,@EllleWood Hahahaha you've no done that in a while,0,0,0
842362291182030849,2017-03-16 13:09:55,Ryan gosling is so sexy😍,0,0,0
842332432523235328,2017-03-16 11:11:16,@EllleWood dae it,0,0,0
842312572720287744,2017-03-16 09:52:21,@EllleWood I told you I'd meet you in town dafty,0,0,0
842109168878252033,2017-03-15 20:24:06,Nut I really dinny like the messaged stories thing 🙅🏼🙅🏼,0,1,0
842107890341142528,2017-03-15 20:19:01,every just see a photo of someone and get really annoyed at how much you dislike them:L?,0,1,0
842068793392304130,2017-03-15 17:43:39,is it no Saturday yet 😅,0,1,0
842064241205121024,2017-03-15 17:25:34,well your a baldy cunt https://t.co/cnfw8DI4kn,0,0,0
842011771598589952,2017-03-15 13:57:04,"You may have a fresh perspective on family matters now, but yo... More for Cancer https://t.co/8Mbauze6HK",0,0,0
841962804932448257,2017-03-15 10:42:30,I came to party on my ownnnn,0,0,0
841715656127066112,2017-03-14 18:20:25,fed up of feeling so down all the time🙄,0,0,0
841679768944812032,2017-03-14 15:57:49,love love love buying new make up to cheer myself up,0,1,0
841678781500801024,2017-03-14 15:53:53,gutted I'm not going on a girls holiday this year😓,0,0,0
841299019120967680,2017-03-13 14:44:51,RT @angelmcgowaanx: Dying for that feelin when u get off the plane on holiday and the heat just hits u square in the face ✈️👙🌤🍑,1701,0,0
841298906717802496,2017-03-13 14:44:24,Every time I hear 'Something just like this' makes me buzzing for summer😎,0,1,0
841286606048894976,2017-03-13 13:55:31,You're thinking at the speed of light and you're ready to make... More for Cancer https://t.co/8MbauzvI6k,0,0,0
841285977763131393,2017-03-13 13:53:02,i said I bet that you look good on the dancefloor,0,1,0
841222210526294016,2017-03-13 09:39:38,think I might have to go back to the doctors 😭🤒,0,0,0
840860451701420032,2017-03-12 09:42:08,wish rico's was on just eat so I didn't have to speak to anyone on the phone🙄,0,2,0
840642615917854723,2017-03-11 19:16:32,aw nah that was the cutest ever on ant and Dec Saturday night takeaway 😭😍,0,1,0
840447260483821568,2017-03-11 06:20:16,working Saturdays just isny right,1,4,0
840238986111139840,2017-03-10 16:32:39,wish I wasn't this poorly so I could go out tomorrow night😩😩,0,0,0
840215358359318528,2017-03-10 14:58:46,"Your restlessness may increase throughout the day, but there a... More for Cancer https://t.co/8Mbauze6HK",0,0,0
840194876432105474,2017-03-10 13:37:23,power naps are the best 💆🏼,0,1,0
839897760732229632,2017-03-09 17:56:45,Logan looks sooo good,0,0,0
839852930358378496,2017-03-09 14:58:36,"Family is important to you, whether it's your blood relatives ... More for Cancer https://t.co/8Mbauze6HK",0,0,0
839393372477468672,2017-03-08 08:32:29,feel so ill 😭😭😭,0,0,0
839255465443934208,2017-03-07 23:24:30,Pure love lying in bed listening to the rain 💆🏼,0,1,0
839212250145636354,2017-03-07 20:32:46,working 10 days in a row is already killing me with no voice and I'm only on day 5😒😩,0,1,0
839075988818509824,2017-03-07 11:31:19,she played the fiddle in an Irish band but she fell in love with an English man,0,3,0
839058332623245312,2017-03-07 10:21:10,can I just have a break from life plz,0,1,0
838766004083679232,2017-03-06 14:59:33,You can learn more than you expect today delving into a favori... More for Cancer https://t.co/8Mbauze6HK,0,0,0
838694140561010688,2017-03-06 10:13:59,the sun just puts me in the mood to bev,1,2,0
838687653855907841,2017-03-06 09:48:13,where the fucks my voice went,0,0,0
838482675707031552,2017-03-05 20:13:42,"feels so good taking off all your make up, going for a shower then jumping in to a fresh bed 💆🏼",0,2,0
838420707633692672,2017-03-05 16:07:28,@EllleWood that's so funny hahahaha,0,0,0
838403468381413377,2017-03-05 14:58:58,"You're bound by your will to achieve today, and you can alread... More for Cancer https://t.co/8Mbauze6HK",0,0,0
838373250593869826,2017-03-05 12:58:53,@EllleWood he comes in my work all the time hahahahah,0,0,0
838099987498164224,2017-03-04 18:53:02,@EllleWood ken:L aLways next weekend hehe🙂,0,0,0
838099724729266176,2017-03-04 18:52:00,@EllleWood I start work at 8 in the morning 😭,0,0,0
838095877688463361,2017-03-04 18:36:42,wish I was going out tonight ☹️,0,1,0
837662805868314624,2017-03-03 13:55:50,na supermaket flowers got me on so many different levels 😭 #Divide,0,0,0
837631418180194305,2017-03-03 11:51:07,@Sarahgreene04 @EllleWood hahahahahaha,0,1,0
837629435499118592,2017-03-03 11:43:14,Ed Sheerans album is unreal😍,0,0,0
837503398329126913,2017-03-03 03:22:24,attempted to do the crab in chancers and completely fucked me back habaha geed night,0,1,0
837329604847218693,2017-03-02 15:51:49,So excited for tonight with my gals,1,0,0
836700610846158849,2017-02-28 22:12:25,love how fresh you feeling after exfoliating👌🏼,0,2,0
836674818112110599,2017-02-28 20:29:55,dangerous time to nap ash,0,0,0
836591511189872640,2017-02-28 14:58:54,"You might be unsure of your current role at work, especially i... More for Cancer https://t.co/8Mbauze6HK",0,0,0
836479496723267584,2017-02-28 07:33:47,RT @DaftLimmy: Welcome to Glasgow. #FuckOffAllyGate #BagelGate https://t.co/Bfgb0lfrPE,1023,0,0
836479409259429889,2017-02-28 07:33:26,no even oot my bed and I can't wait to get back in it 😴,0,0,0
836229099622293505,2017-02-27 14:58:48,The emotional support you receive at home acts as a stabilizin... More for Cancer https://t.co/8Mbauze6HK,0,0,0
835866598908940289,2017-02-26 14:58:21,Although your idealistic fantasies of travel or education may ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
835836144516485121,2017-02-26 12:57:20,a ricos bacon roll makes everything better xx,0,0,0
835800674088669185,2017-02-26 10:36:23,dinny even want to ken how much I spent last night,0,0,0
835504040452616193,2017-02-25 14:57:40,Establishing ambitious goals is a double-edged sword. On one h... More for Cancer https://t.co/8Mbauze6HK,0,0,0
835167297744535553,2017-02-24 16:39:35,so in love with my tattoo 😍😍😍 https://t.co/klHpW5TS2w,0,8,1
835164431864709120,2017-02-24 16:28:11,a love pay day,0,1,0
835141854416916480,2017-02-24 14:58:28,"You know that you must step up your game soon, but for now you... More for Cancer https://t.co/8Mbauze6HK",0,0,0
834884397274890240,2017-02-23 21:55:26,sooo nice seeing Ailish tonight after a year 💛💛💛,0,0,0
834635939649576964,2017-02-23 05:28:09,aw work can get to fuck😴,0,1,0
834493764316102661,2017-02-22 20:03:12,so proud of the 1975,0,1,0
834430578921447425,2017-02-22 15:52:07,thank fuck it's payday on Friday😅,0,0,0
834417922562940930,2017-02-22 15:01:50,It's hard to find your place before someone else makes their m... More for Cancer https://t.co/8Mbauze6HK,0,0,0
834365289160642560,2017-02-22 11:32:41,can't wait to get my tattoo tomorrow 😁,0,2,0
834129737794596865,2017-02-21 19:56:41,something sexy about Danny dyer 😍,0,1,0
834055282422542336,2017-02-21 15:00:49,You've been putting a lot of effort into personal growth and i... More for Cancer https://t.co/8Mbauze6HK,0,0,0
833694312659578889,2017-02-20 15:06:28,"""Your weekly shopping fix"" fuck off new look am skint",0,0,0
833693818134417408,2017-02-20 15:04:30,nothing bugs me more when your driving and you let someone through and they don't wave their hand to say thank you 🙄,0,0,0
833692976194859009,2017-02-20 15:01:09,Less doesn't seem like more today as you're confident you will... More for Cancer https://t.co/8Mbauze6HK,0,0,0
833601927460057088,2017-02-20 08:59:21,love how cuddly my cat is🐱,0,0,0
833174180422115328,2017-02-19 04:39:38,Aldi's got a 10 from glen,0,0,0
833160705977225216,2017-02-19 03:46:06,sooo drunk n a luv it xx,0,1,0
833157936172105728,2017-02-19 03:35:05,we woke up in the kitchen saying how the hell sid this happen on baby x,0,0,0
833156089885683713,2017-02-19 03:27:45,Ashley's mom has got it going on,0,0,0
833084789645312000,2017-02-18 22:44:26,Mums only went and lost my favourite lipstick 🙂🙂🙂 dickhead,0,0,0
833062242153279488,2017-02-18 21:14:50,SoundCloud is always geed for getting ready for a night out 🍷👅,1,2,0
832972268569518080,2017-02-18 15:17:19,@EllleWood @Sarahgreene04 did I? Hahahahaha soz,0,0,0
832972037148794880,2017-02-18 15:16:24,@EllleWood @Sarahgreene04 I didn't even see shut up,0,0,0
832971693744336897,2017-02-18 15:15:02,@EllleWood @Sarahgreene04 shut up clown,0,0,0
832969981704957953,2017-02-18 15:08:14,"""hipswing x intoxicated"" will always be geed👅",0,1,0
832968123032539137,2017-02-18 15:00:50,"You tend to favor the comfort and safety of the familiar, but ... More for Cancer https://t.co/8Mbauze6HK",0,0,0
832965658363195396,2017-02-18 14:51:03,boy better knowwww,0,0,0
832963884952776704,2017-02-18 14:44:00,pretty green eyes always puts me in the mood for a bevy,0,1,0
832951168112422912,2017-02-18 13:53:28,yawn,0,0,0
832934546307969024,2017-02-18 12:47:25,@Sarahgreene04 @EllleWood it's okay sexy another time 😀,0,0,0
832934267311230976,2017-02-18 12:46:19,@Sarahgreene04 @EllleWood 😒 am sad your no even coming,0,1,0
832927721407860736,2017-02-18 12:20:18,canny wait to get absolutely mongo'd the night 😬🍷,0,2,0
832749555733057536,2017-02-18 00:32:20,what was I ever thinking hahahahaha,0,0,0
832605830033743872,2017-02-17 15:01:13,"You really want to be heard today, but it's difficult to conve... More for Cancer https://t.co/8Mbauze6HK",0,0,0
832595216980967426,2017-02-17 14:19:03,@edsheeran HAPPY BIRTHDAY 💛💛💛,0,0,0
832594302501007360,2017-02-17 14:15:25,actually have the Friday feeling since I'm off for a week 😈👅🍷,0,0,0
832304019192311808,2017-02-16 19:01:56,"Even when this is over, you'll look at life a new, knowing you faced up to things and courage saw you through 😇",0,3,0
832300418755678208,2017-02-16 18:47:37,@_ashleyburgess day*,0,0,0
832300341236551681,2017-02-16 18:47:19,honestly have the most amazing friends 💛💛,0,0,0
832295635323858946,2017-02-16 18:28:37,hahahaha silly wee lassie still MY family at the end of the way 🙂🙂🙂🙂,0,2,0
832294696550539264,2017-02-16 18:24:53,haha shut up you ignorant wee cow,0,0,0
832246269242400770,2017-02-16 15:12:27,find coldplay's songs so soothing 🙆🏼,0,0,0
831931482755256329,2017-02-15 18:21:36,still not over the fact that someone video'd me and drew at work earlier 😶🤔,0,0,0
831882096050204672,2017-02-15 15:05:21,Coming home is like hitting the reset button for you most days... More for Cancer https://t.co/8Mbauze6HK,0,0,0
831621409319288834,2017-02-14 21:49:29,Startbursts are so addictive 😍,0,0,0
831605043535179776,2017-02-14 20:44:27,actual can not stand loud eaters,0,3,0
831587570492518400,2017-02-14 19:35:01,Nut hollyoaks is an actual joke there's never any happiness,0,1,0
831561672330473478,2017-02-14 17:52:07,Nathan actual better not die in hollyoaks,0,0,0
831556703325937665,2017-02-14 17:32:22,whys everyone all of a sudden tweeting about how much they love tom zanetti,0,0,0
831520254710861826,2017-02-14 15:07:32,Keeping up with your daily schedule is demanding when it seems... More for Cancer https://t.co/8Mbauze6HK,0,0,0
831192340211630081,2017-02-13 17:24:31,"actual nothing bugs me more when folk take the piss out of my height, aye hen aken I'm tiny nae need to point it oot🙂",0,4,0
831158669349761024,2017-02-13 15:10:43,"One task leads to another today, and before you know it you're... More for Cancer https://t.co/8Mbauze6HK",0,0,0
831124592617988097,2017-02-13 12:55:19,I'd love to go to Africa or somewhere and see animals in their own habitats 🦁🐵🐨,0,0,0
831058805840568320,2017-02-13 08:33:54,@EllleWood i'llcome see it again,0,0,0
831058669097844736,2017-02-13 08:33:21,start work at 8 and woke up at quarter to 8. Happy Mondays 😒😒,0,0,0
830889518047907841,2017-02-12 21:21:12,the things I'd do tae have longer legs,0,1,0
830874521997627392,2017-02-12 20:21:37,Nothing better than coming home from work to a big fat Chinese😍👅,0,2,0
830796707470336000,2017-02-12 15:12:25,There's no time to slow down as your list grows longer by the ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
830698120686268416,2017-02-12 08:40:40,fucking get me back to bed,0,1,0
830443441641361408,2017-02-11 15:48:40,why does tiredness always kick in when you sit down😴😴,0,0,0
830433033345830912,2017-02-11 15:07:18,You feel like opening all the windows of your heart to let the... More for Cancer https://t.co/8Mbauze6HK,0,0,0
830351814482608128,2017-02-11 09:44:34,nut I dinny like working weekends,0,1,0
830251848053448705,2017-02-11 03:07:20,I'd love to go see the northern lights 😍,1,8,0
830109864496082944,2017-02-10 17:43:09,I didn't know I was starving till I tasted you👅,0,0,0
830085045901787137,2017-02-10 16:04:31,yer da sells the Avon,0,1,0
830070252662775810,2017-02-10 15:05:44,"Where you spend your resources is always your choice, and thos... More for Cancer https://t.co/8Mbauze6HK",0,0,0
829865331850084352,2017-02-10 01:31:27,just want back tickles and cuddles 😩,0,0,0
829728876456714241,2017-02-09 16:29:14,"""Insufficient funds"" pay day wants to hurry up 😩😩",0,1,0
829727775741399041,2017-02-09 16:24:51,people make me laugh,1,1,0
829707512811118592,2017-02-09 15:04:20,A new sense of certainty allows you to stride toward your ambi... More for Cancer https://t.co/8Mbauze6HK,0,0,0
829283004849741824,2017-02-08 10:57:30,buzzing for still game on Friday 😝,0,0,0
828645688019918848,2017-02-06 16:45:02,so nice for someone to tell you that you eat too much when you've had an eating disorder before🙂,0,0,0
828625884793929728,2017-02-06 15:26:20,a pure love working mondays 😒,0,0,0
828620521046618112,2017-02-06 15:05:01,You prefer to keep things to yourself today as you just don't ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
828358311850422272,2017-02-05 21:43:06,Pearl harbour is such a good movie🙀🙀,0,0,0
828304596749647872,2017-02-05 18:09:39,honest to fuck dinny understand folk,0,1,0
828232131121934336,2017-02-05 13:21:42,@Sarahgreene04 you be sound?,0,1,0
828231686525767680,2017-02-05 13:19:56,@Sarahgreene04 put a wee ice pack on it,0,1,0
828231407789023232,2017-02-05 13:18:50,@Sarahgreene04 oh my wee darling,0,1,0
828094662481211392,2017-02-05 04:15:27,I start work at 9 In the morning. FUCK MY LIFE,0,1,0
